"date","count_hour","duration_minutes","up","down","net_up","salmon_per_hour","comments","sheet_name"
2023-07-31,2,20,11,2,9,27,NA,"RB LF"
2023-07-31,3,20,7,2,5,15,NA,"RB LF"
2023-07-31,4,20,6,1,5,15,NA,"RB LF"
2023-07-31,5,20,17,1,16,48,NA,"RB LF"
2023-07-31,6,20,9,2,7,21,NA,"RB LF"
2023-07-31,7,20,3,2,1,3,NA,"RB LF"
2023-07-31,8,20,8,0,8,24,NA,"RB LF"
2023-07-31,9,20,15,0,15,45,NA,"RB LF"
2023-07-31,10,20,19,0,19,57,NA,"RB LF"
2023-07-31,11,20,21,2,19,57,NA,"RB LF"
2023-07-31,12,20,7,0,7,21,NA,"RB LF"
2023-07-31,13,20,20,0,20,60,NA,"RB LF"
2023-07-31,14,20,9,1,8,24,NA,"RB LF"
2023-07-31,15,20,13,0,13,39,NA,"RB LF"
2023-07-31,16,20,3,1,2,6,NA,"RB LF"
2023-07-31,17,20,3,0,3,9,NA,"RB LF"
2023-07-31,18,20,4,0,4,12,NA,"RB LF"
2023-07-31,19,20,11,0,11,33,NA,"RB LF"
2023-07-31,20,20,10,1,9,27,NA,"RB LF"
2023-07-31,21,20,6,0,6,18,NA,"RB LF"
2023-07-31,22,20,8,1,7,21,NA,"RB LF"
2023-07-31,23,20,4,1,3,9,NA,"RB LF"
2023-08-01,0,20,9,2,7,21,NA,"RB LF"
2023-08-01,1,20,8,0,8,24,NA,"RB LF"
2023-08-01,2,20,12,0,12,36,NA,"RB LF"
2023-08-01,3,20,13,2,11,33,NA,"RB LF"
2023-08-01,4,20,6,2,4,12,NA,"RB LF"
2023-08-01,5,20,10,0,10,30,NA,"RB LF"
2023-08-01,6,20,4,0,4,12,NA,"RB LF"
2023-08-01,7,20,6,0,6,18,NA,"RB LF"
2023-08-01,8,20,9,1,8,24,NA,"RB LF"
2023-08-01,9,20,6,1,5,15,NA,"RB LF"
2023-08-01,10,20,14,0,14,42,NA,"RB LF"
2023-08-01,11,20,10,0,10,30,NA,"RB LF"
2023-08-01,12,20,9,0,9,27,NA,"RB LF"
2023-08-01,13,20,10,2,8,24,NA,"RB LF"
2023-08-01,14,20,7,0,7,21,NA,"RB LF"
2023-08-01,15,20,5,1,4,12,NA,"RB LF"
2023-08-01,16,20,5,1,4,12,NA,"RB LF"
2023-08-01,17,20,2,0,2,6,NA,"RB LF"
2023-08-01,18,20,17,2,15,45,NA,"RB LF"
2023-08-01,19,20,2,1,1,3,NA,"RB LF"
2023-08-01,20,20,1,0,1,3,NA,"RB LF"
2023-08-01,21,20,3,0,3,9,NA,"RB LF"
2023-08-01,22,20,7,0,7,21,NA,"RB LF"
2023-08-01,23,20,7,0,7,21,NA,"RB LF"
2023-08-02,0,20,4,0,4,12,NA,"RB LF"
2023-08-02,1,20,5,1,4,12,NA,"RB LF"
2023-08-02,2,20,9,0,9,27,NA,"RB LF"
2023-08-02,3,20,7,0,7,21,NA,"RB LF"
2023-08-02,4,20,3,0,3,9,NA,"RB LF"
2023-08-02,5,20,15,0,15,45,NA,"RB LF"
2023-08-02,6,20,7,1,6,18,NA,"RB LF"
2023-08-02,7,20,3,0,3,9,NA,"RB LF"
2023-08-02,8,20,11,1,10,30,NA,"RB LF"
2023-08-02,9,20,7,0,7,21,NA,"RB LF"
2023-08-02,10,20,25,1,24,72,NA,"RB LF"
2023-08-02,11,20,9,0,9,27,NA,"RB LF"
2023-08-02,12,20,13,1,12,36,NA,"RB LF"
2023-08-02,13,20,12,1,11,33,NA,"RB LF"
2023-08-02,14,20,10,0,10,30,NA,"RB LF"
2023-08-02,15,20,4,0,4,12,NA,"RB LF"
2023-08-02,16,20,6,1,5,15,NA,"RB LF"
2023-08-02,17,20,3,0,3,9,NA,"RB LF"
2023-08-02,18,20,1,1,0,0,NA,"RB LF"
2023-08-02,19,20,4,2,2,6,NA,"RB LF"
2023-08-02,20,20,8,0,8,24,NA,"RB LF"
2023-08-02,21,20,4,0,4,12,NA,"RB LF"
2023-08-02,22,20,10,0,10,30,NA,"RB LF"
2023-08-02,23,20,15,0,15,45,NA,"RB LF"
2023-08-03,0,20,16,0,16,48,NA,"RB LF"
2023-08-03,1,20,18,1,17,51,NA,"RB LF"
2023-08-03,2,20,9,0,9,27,NA,"RB LF"
2023-08-03,3,20,10,0,10,30,NA,"RB LF"
2023-08-03,4,20,4,0,4,12,NA,"RB LF"
2023-08-03,5,20,10,1,9,27,NA,"RB LF"
2023-08-03,6,20,12,0,12,36,NA,"RB LF"
2023-08-03,7,20,1,0,1,3,NA,"RB LF"
2023-08-03,8,20,3,0,3,9,NA,"RB LF"
2023-08-03,9,20,17,0,17,51,NA,"RB LF"
2023-08-03,10,20,29,1,28,84,NA,"RB LF"
2023-08-03,11,20,6,0,6,18,NA,"RB LF"
2023-08-03,12,20,2,0,2,6,NA,"RB LF"
2023-08-03,13,20,13,0,13,39,NA,"RB LF"
2023-08-03,14,20,12,0,12,36,NA,"RB LF"
2023-08-03,15,20,6,0,6,18,NA,"RB LF"
2023-08-03,16,20,3,1,2,6,NA,"RB LF"
2023-08-03,17,20,2,0,2,6,NA,"RB LF"
2023-08-03,18,20,3,0,3,9,NA,"RB LF"
2023-08-03,19,20,3,0,3,9,NA,"RB LF"
2023-08-03,20,20,1,0,1,3,NA,"RB LF"
2023-08-03,21,20,5,0,5,15,NA,"RB LF"
2023-08-03,22,20,10.5,0,10.5,31.5,"No file, HD full","RB LF"
2023-08-03,23,20,16,0,16,48,NA,"RB LF"
2023-08-04,0,20,13,0,13,39,NA,"RB LF"
2023-08-04,1,20,22,0,22,66,NA,"RB LF"
2023-08-04,2,20,19,0,19,57,NA,"RB LF"
2023-08-04,3,20,9,0,9,27,NA,"RB LF"
2023-08-04,4,20,11,0,11,33,NA,"RB LF"
2023-08-04,5,20,11,0,11,33,NA,"RB LF"
2023-08-04,6,20,8,0,8,24,NA,"RB LF"
2023-08-04,7,20,3,0,3,9,NA,"RB LF"
2023-08-04,8,20,10,0,10,30,NA,"RB LF"
2023-08-04,9,20,16,1,15,45,NA,"RB LF"
2023-08-04,10,20,23,1,22,66,NA,"RB LF"
2023-08-04,11,20,11,0,11,33,NA,"RB LF"
2023-08-04,12,20,24,0,24,72,NA,"RB LF"
2023-08-04,13,20,14,0,14,42,NA,"RB LF"
2023-08-04,14,20,5,0,5,15,NA,"RB LF"
2023-08-04,15,20,5,0,5,15,NA,"RB LF"
2023-08-04,16,20,11,0,11,33,NA,"RB LF"
2023-08-04,17,20,22,0,22,66,NA,"RB LF"
2023-08-04,18,20,10,0,10,30,NA,"RB LF"
2023-08-04,19,20,2,0,2,6,NA,"RB LF"
2023-08-04,20,20,11,0,11,33,NA,"RB LF"
2023-08-04,21,20,29,0,29,87,NA,"RB LF"
2023-08-04,22,20,52,3,49,147,NA,"RB LF"
2023-08-04,23,20,34,0,34,102,NA,"RB LF"
2023-08-05,0,20,24,3,21,63,NA,"RB LF"
2023-08-05,1,20,19,0,19,57,NA,"RB LF"
2023-08-05,2,20,21,0,21,63,NA,"RB LF"
2023-08-05,3,20,24,0,24,72,NA,"RB LF"
2023-08-05,4,20,12,0,12,36,NA,"RB LF"
2023-08-05,5,20,14,0,14,42,NA,"RB LF"
2023-08-05,6,20,6,0,6,18,NA,"RB LF"
2023-08-05,7,20,2,0,2,6,NA,"RB LF"
2023-08-05,8,20,6,1,5,15,NA,"RB LF"
2023-08-05,9,20,16,0,16,48,NA,"RB LF"
2023-08-05,10,20,9,0,9,27,NA,"RB LF"
2023-08-05,11,20,13,0,13,39,NA,"RB LF"
2023-08-05,12,20,27,0,27,81,NA,"RB LF"
2023-08-05,13,20,29,0,29,87,NA,"RB LF"
2023-08-05,14,20,9,1,8,24,NA,"RB LF"
2023-08-05,15,20,11,0,11,33,NA,"RB LF"
2023-08-05,16,20,6,0,6,18,NA,"RB LF"
2023-08-05,17,20,5,0,5,15,NA,"RB LF"
2023-08-05,18,20,8,0,8,24,NA,"RB LF"
2023-08-05,19,20,3,0,3,9,NA,"RB LF"
2023-08-05,20,20,5,0,5,15,NA,"RB LF"
2023-08-05,21,20,3,2,1,3,NA,"RB LF"
2023-08-05,22,20,25,0,25,75,NA,"RB LF"
2023-08-05,23,20,26,2,24,72,NA,"RB LF"
2023-08-06,0,20,38,1,37,111,NA,"RB LF"
2023-08-06,1,20,27,2,25,75,NA,"RB LF"
2023-08-06,2,20,19,1,18,54,NA,"RB LF"
2023-08-06,3,20,22,0,22,66,NA,"RB LF"
2023-08-06,4,20,19,1,18,54,NA,"RB LF"
2023-08-06,5,20,17,0,17,51,NA,"RB LF"
2023-08-06,6,20,10,0,10,30,NA,"RB LF"
2023-08-06,7,20,6,2,4,12,NA,"RB LF"
2023-08-06,8,20,16,0,16,48,NA,"RB LF"
2023-08-06,9,20,3,1,2,6,NA,"RB LF"
2023-08-06,10,20,6,3,3,9,NA,"RB LF"
2023-08-06,11,20,4,0,4,12,NA,"RB LF"
2023-08-06,12,20,7,0,7,21,NA,"RB LF"
2023-08-06,13,20,12,0,12,36,NA,"RB LF"
2023-08-06,14,20,16,0,16,48,NA,"RB LF"
2023-08-06,15,20,7,0,7,21,NA,"RB LF"
2023-08-06,16,20,7,1,6,18,NA,"RB LF"
2023-08-06,17,20,4,0,4,12,NA,"RB LF"
2023-08-06,18,20,9,0,9,27,NA,"RB LF"
2023-08-06,19,20,4,1,3,9,NA,"RB LF"
2023-08-06,20,20,6,0,6,18,NA,"RB LF"
2023-08-06,21,20,5,0,5,15,NA,"RB LF"
2023-08-06,22,20,27,0,27,81,NA,"RB LF"
2023-08-06,23,20,32,0,32,96,NA,"RB LF"
2023-08-07,0,20,61,1,60,180,NA,"RB LF"
2023-08-07,1,20,29,0,29,87,NA,"RB LF"
2023-08-07,2,20,28,0,28,84,NA,"RB LF"
2023-08-07,3,10,10,1,9,54,NA,"RB LF"
2023-08-07,9,20,5,0,5,15,NA,"RB LF"
2023-08-07,10,20,4,0,4,12,NA,"RB LF"
2023-08-07,11,20,8,0,8,24,NA,"RB LF"
2023-08-07,12,20,25,0,25,75,NA,"RB LF"
2023-08-07,13,20,11,1,10,30,NA,"RB LF"
2023-08-07,14,20,26,2,24,72,NA,"RB LF"
2023-08-07,15,20,11,2,9,27,NA,"RB LF"
2023-08-07,16,20,6,1,5,15,NA,"RB LF"
2023-08-07,17,20,16,0,16,48,NA,"RB LF"
2023-08-07,18,20,8,1,7,21,NA,"RB LF"
2023-08-07,19,20,6,3,3,9,NA,"RB LF"
2023-08-07,20,20,3,0,3,9,NA,"RB LF"
2023-08-07,21,20,14,1,13,39,NA,"RB LF"
2023-08-07,22,20,11,2,9,27,NA,"RB LF"
2023-08-07,23,20,14,0,14,42,NA,"RB LF"
2023-08-08,0,20,13,0,13,39,NA,"RB LF"
2023-08-08,1,20,15,0,15,45,NA,"RB LF"
2023-08-08,2,20,16,4,12,36,NA,"RB LF"
2023-08-08,3,20,13,3,10,30,NA,"RB LF"
2023-08-08,4,20,20,1,19,57,NA,"RB LF"
2023-08-08,5,20,10,1,9,27,NA,"RB LF"
2023-08-08,6,20,19,0,19,57,NA,"RB LF"
2023-08-08,7,20,6,0,6,18,NA,"RB LF"
2023-08-08,8,20,14,0,14,42,NA,"RB LF"
2023-08-08,9,20,5,0,5,15,NA,"RB LF"
2023-08-08,10,20,4,0,4,12,NA,"RB LF"
2023-08-08,11,20,12,0,12,36,NA,"RB LF"
2023-08-08,12,20,8,0,8,24,NA,"RB LF"
2023-08-08,13,20,22,0,22,66,NA,"RB LF"
2023-08-08,14,20,14,0,14,42,NA,"RB LF"
2023-08-08,15,20,27,1,26,78,NA,"RB LF"
2023-08-08,16,20,16,0,16,48,NA,"RB LF"
2023-08-08,17,20,15,0,15,45,NA,"RB LF"
2023-08-08,18,20,7,0,7,21,NA,"RB LF"
2023-08-08,19,20,2,1,1,3,NA,"RB LF"
2023-08-08,20,20,9,0,9,27,NA,"RB LF"
2023-08-08,21,20,11,0,11,33,NA,"RB LF"
2023-08-08,22,20,31,3,28,84,NA,"RB LF"
2023-08-08,23,20,23,1,22,66,NA,"RB LF"
2023-08-09,0,20,39,2,37,111,NA,"RB LF"
2023-08-09,1,20,38,3,35,105,NA,"RB LF"
2023-08-09,2,20,35,0,35,105,NA,"RB LF"
2023-08-09,3,20,47,2,45,135,NA,"RB LF"
2023-08-09,4,20,29,0,29,87,NA,"RB LF"
2023-08-09,5,20,22,0,22,66,NA,"RB LF"
2023-08-09,6,20,12,0,12,36,NA,"RB LF"
2023-08-09,7,20,3,0,3,9,NA,"RB LF"
2023-08-09,8,20,20,1,19,57,NA,"RB LF"
2023-08-09,9,20,16,0,16,48,NA,"RB LF"
2023-08-09,10,20,25,0,25,75,NA,"RB LF"
2023-08-09,11,20,10,0,10,30,NA,"RB LF"
2023-08-09,12,20,6,0,6,18,NA,"RB LF"
2023-08-09,13,20,15,0,15,45,NA,"RB LF"
2023-08-09,14,20,11,0,11,33,NA,"RB LF"
2023-08-09,15,20,33,0,33,99,NA,"RB LF"
2023-08-09,16,20,7,0,7,21,NA,"RB LF"
2023-08-09,17,20,6,0,6,18,NA,"RB LF"
2023-08-09,18,20,6,1,5,15,NA,"RB LF"
2023-08-09,19,20,1,0,1,3,NA,"RB LF"
2023-08-09,20,20,0,0,0,0,NA,"RB LF"
2023-08-09,21,20,36,1,35,105,NA,"RB LF"
2023-08-09,22,20,65,2,63,189,NA,"RB LF"
2023-08-09,23,20,59,3,56,168,NA,"RB LF"
2023-08-10,0,20,66,1,65,195,NA,"RB LF"
2023-08-10,1,20,47,1,46,138,NA,"RB LF"
2023-08-10,2,20,56,5,51,153,NA,"RB LF"
2023-08-10,3,20,85,6,79,237,NA,"RB LF"
2023-08-10,4,20,39,2,37,111,NA,"RB LF"
2023-08-10,5,20,44,0,44,132,NA,"RB LF"
2023-08-10,6,20,50,1,49,147,NA,"RB LF"
2023-08-10,7,20,2,0,2,6,NA,"RB LF"
2023-08-10,8,20,22,1,21,63,NA,"RB LF"
2023-08-10,9,20,7,1,6,18,NA,"RB LF"
2023-08-10,10,20,9,0,9,27,NA,"RB LF"
2023-08-10,11,20,13,1,12,36,NA,"RB LF"
2023-07-01,10,10,0,0,0,0,"First LR file","RB LF LR"
2023-07-01,11,10,0,0,0,0,NA,"RB LF LR"
2023-07-01,12,10,1,0,1,6,NA,"RB LF LR"
2023-07-01,13,10,0,0,0,0,NA,"RB LF LR"
2023-07-01,14,10,1,0,1,6,NA,"RB LF LR"
2023-07-01,15,10,0,0,0,0,NA,"RB LF LR"
2023-07-01,16,10,0,0,0,0,NA,"RB LF LR"
2023-07-01,17,10,0,0,0,0,NA,"RB LF LR"
2023-07-01,18,10,0,0,0,0,NA,"RB LF LR"
2023-07-01,19,10,0,0,0,0,NA,"RB LF LR"
2023-07-01,20,10,0,0,0,0,NA,"RB LF LR"
2023-07-01,21,10,0,0,0,0,NA,"RB LF LR"
2023-07-01,22,10,0,1,-1,-6,NA,"RB LF LR"
2023-07-01,23,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,0,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,1,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,2,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,3,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,4,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,5,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,6,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,7,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,8,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,10,10,3,0,3,18,NA,"RB LF LR"
2023-07-02,11,10,1,0,1,6,NA,"RB LF LR"
2023-07-02,13,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,15,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,16,10,2,0,2,12,NA,"RB LF LR"
2023-07-02,17,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,18,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,19,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,20,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,21,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,22,10,0,0,0,0,NA,"RB LF LR"
2023-07-02,23,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,0,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,1,10,1,0,1,6,NA,"RB LF LR"
2023-07-03,2,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,3,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,4,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,5,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,6,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,7,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,8,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,9,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,10,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,11,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,12,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,13,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,14,10,1,0,1,6,NA,"RB LF LR"
2023-07-03,15,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,16,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,17,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,18,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,19,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,20,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,21,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,22,10,0,0,0,0,NA,"RB LF LR"
2023-07-03,23,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,0,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,1,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,2,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,3,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,4,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,5,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,6,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,7,10,1,0,1,6,NA,"RB LF LR"
2023-07-04,8,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,9,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,11,10,1,0,1,6,NA,"RB LF LR"
2023-07-04,12,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,17,10,0,1,-1,-6,NA,"RB LF LR"
2023-07-04,18,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,19,10,1,0,1,6,NA,"RB LF LR"
2023-07-04,20,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,21,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,22,10,0,0,0,0,NA,"RB LF LR"
2023-07-04,23,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,0,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,1,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,2,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,3,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,4,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,5,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,6,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,7,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,8,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,9,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,10,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,11,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,12,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,13,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,14,10,2,0,2,12,NA,"RB LF LR"
2023-07-05,15,10,1,1,0,0,NA,"RB LF LR"
2023-07-05,16,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,17,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,18,10,1,0,1,6,NA,"RB LF LR"
2023-07-05,19,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,20,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,21,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,22,10,0,0,0,0,NA,"RB LF LR"
2023-07-05,23,10,0,0,0,0,NA,"RB LF LR"
2023-07-06,0,10,0,0,0,0,NA,"RB LF LR"
2023-07-06,1,10,0,1,-1,-6,NA,"RB LF LR"
2023-07-06,2,10,0,0,0,0,NA,"RB LF LR"
2023-07-06,3,10,0,0,0,0,NA,"RB LF LR"
2023-07-06,4,10,0,0,0,0,NA,"RB LF LR"
2023-07-06,5,10,0,0,0,0,NA,"RB LF LR"
2023-07-06,6,10,2,0,2,12,NA,"RB LF LR"
2023-07-06,7,10,1,0,1,6,NA,"RB LF LR"
2023-07-06,8,10,0,0,0,0,NA,"RB LF LR"
2023-07-06,9,10,1,0,1,6,NA,"RB LF LR"
2023-07-06,10,10,0,0,0,0,NA,"RB LF LR"
2023-07-06,11,10,1,0,1,6,NA,"RB LF LR"
2023-07-06,12,10,0,1,-1,-6,NA,"RB LF LR"
2023-07-06,13,10,0,0,0,0,NA,"RB LF LR"
2023-07-06,14,10,2,0,2,12,NA,"RB LF LR"
2023-07-06,15,10,2,0,2,12,NA,"RB LF LR"
2023-07-06,16,10,0,0,0,0,NA,"RB LF LR"
2023-07-06,17,10,0,0,0,0,NA,"RB LF LR"
2023-07-06,18,10,1,0,1,6,NA,"RB LF LR"
2023-07-06,19,10,1,0,1,6,NA,"RB LF LR"
2023-07-06,20,10,0,0,0,0,NA,"RB LF LR"
2023-07-06,21,10,1,0,1,6,NA,"RB LF LR"
2023-07-06,22,10,0,0,0,0,NA,"RB LF LR"
2023-07-06,23,10,1,0,1,6,NA,"RB LF LR"
2023-07-07,0,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,1,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,2,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,3,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,4,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,5,10,1,0,1,6,NA,"RB LF LR"
2023-07-07,6,10,3,0,3,18,NA,"RB LF LR"
2023-07-07,7,10,2,1,1,6,NA,"RB LF LR"
2023-07-07,8,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,9,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,10,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,11,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,12,10,1,0,1,6,NA,"RB LF LR"
2023-07-07,13,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,14,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,15,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,16,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,17,10,1,0,1,6,NA,"RB LF LR"
2023-07-07,18,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,19,10,1,0,1,6,NA,"RB LF LR"
2023-07-07,20,10,1,0,1,6,NA,"RB LF LR"
2023-07-07,22,10,0,0,0,0,NA,"RB LF LR"
2023-07-07,23,10,0,0,0,0,NA,"RB LF LR"
2023-07-08,0,10,0,0,0,0,NA,"RB LF LR"
2023-07-08,1,10,1,0,1,6,NA,"RB LF LR"
2023-07-08,2,10,0,0,0,0,NA,"RB LF LR"
2023-07-08,3,10,0,0,0,0,NA,"RB LF LR"
2023-07-08,4,10,0,1,-1,-6,NA,"RB LF LR"
2023-07-08,5,10,0,0,0,0,NA,"RB LF LR"
2023-07-08,6,10,0,0,0,0,NA,"RB LF LR"
2023-07-08,7,10,0,0,0,0,NA,"RB LF LR"
2023-07-08,8,10,3,1,2,12,NA,"RB LF LR"
2023-07-08,9,10,2,0,2,12,NA,"RB LF LR"
2023-07-08,10,10,1,0,1,6,NA,"RB LF LR"
2023-07-08,11,10,1,0,1,6,NA,"RB LF LR"
2023-07-08,12,10,1,0,1,6,NA,"RB LF LR"
2023-07-08,13,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,0,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,1,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,2,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,3,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,4,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,5,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,6,10,0,1,-1,-6,NA,"RB LF LR"
2023-07-09,7,10,1,0,1,6,NA,"RB LF LR"
2023-07-09,8,10,1,0,1,6,NA,"RB LF LR"
2023-07-09,9,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,10,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,11,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,12,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,13,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,14,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,15,10,1,0,1,6,NA,"RB LF LR"
2023-07-09,16,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,17,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,18,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,19,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,20,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,21,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,22,10,0,0,0,0,NA,"RB LF LR"
2023-07-09,23,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,0,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,1,10,1,1,0,0,NA,"RB LF LR"
2023-07-10,2,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,3,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,4,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,5,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,6,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,7,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,8,10,1,0,1,6,NA,"RB LF LR"
2023-07-10,9,10,1,0,1,6,NA,"RB LF LR"
2023-07-10,10,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,11,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,12,5,0,0,0,0,NA,"RB LF LR"
2023-07-10,14,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,15,10,1,0,1,6,NA,"RB LF LR"
2023-07-10,16,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,17,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,18,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,19,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,20,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,21,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,22,10,0,0,0,0,NA,"RB LF LR"
2023-07-10,23,10,0,0,0,0,NA,"RB LF LR"
2023-07-11,0,10,0,0,0,0,NA,"RB LF LR"
2023-07-11,1,10,0,0,0,0,NA,"RB LF LR"
2023-07-11,2,10,0,0,0,0,NA,"RB LF LR"
2023-07-11,3,10,0,0,0,0,NA,"RB LF LR"
2023-07-11,4,10,1,0,1,6,NA,"RB LF LR"
2023-07-11,5,10,2,0,2,12,NA,"RB LF LR"
2023-07-11,6,10,2,0,2,12,NA,"RB LF LR"
2023-07-11,7,10,0,0,0,0,NA,"RB LF LR"
2023-07-11,8,10,0,0,0,0,NA,"RB LF LR"
2023-07-11,9,10,0,0,0,0,NA,"RB LF LR"
